epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,317.066,0.65769,0.43822,0.8624,0.97036,0.94345,0.9865,0.81306,0.69299,0.39864,0.83522,0.00113553,0.00113553,0.00113553
187,318.677,0.66455,0.44289,0.86477,0.95137,0.97378,0.98237,0.80598,0.69195,0.40822,0.83412,0.00113491,0.00113491,0.00113491
188,320.28,0.67811,0.45358,0.87679,0.9582,0.97945,0.98489,0.80873,0.70343,0.40193,0.84099,0.00113429,0.00113429,0.00113429
189,321.872,0.70389,0.476,0.8698,0.96874,0.9717,0.98631,0.81099,0.6978,0.39364,0.84055,0.00113368,0.00113368,0.00113368
190,323.478,0.68827,0.4656,0.86602,0.95121,0.96389,0.98519,0.79748,0.70744,0.41164,0.84802,0.00113306,0.00113306,0.00113306
191,325.078,0.67917,0.45964,0.87177,0.96069,0.94955,0.98432,0.80308,0.7015,0.41561,0.85859,0.00113244,0.00113244,0.00113244
192,326.696,0.64618,0.44824,0.86203,0.93785,0.97248,0.98245,0.79008,0.70131,0.41823,0.85575,0.00113182,0.00113182,0.00113182
193,328.293,0.66278,0.46218,0.8635,0.94606,0.9649,0.98877,0.79839,0.7132,0.4193,0.8552,0.0011312,0.0011312,0.0011312
194,329.899,0.67984,0.45796,0.8736,0.94934,0.97406,0.98561,0.80575,0.70066,0.39663,0.84925,0.00113058,0.00113058,0.00113058
195,331.55,0.66815,0.44606,0.86552,0.93503,0.9717,0.98524,0.81398,0.69546,0.382,0.84571,0.00112996,0.00112996,0.00112996
196,333.233,0.6438,0.44237,0.86208,0.95195,0.97832,0.98894,0.82348,0.67517,0.37687,0.84182,0.00112934,0.00112934,0.00112934
197,334.844,0.64244,0.44408,0.86146,0.95415,0.98563,0.98811,0.81452,0.68233,0.38302,0.84384,0.00112873,0.00112873,0.00112873
198,336.453,0.64886,0.44844,0.86437,0.95316,0.98458,0.98259,0.81249,0.7105,0.39945,0.85287,0.00112811,0.00112811,0.00112811
199,338.069,0.69398,0.45322,0.87455,0.95613,0.97733,0.98548,0.81219,0.70041,0.38698,0.84885,0.00112749,0.00112749,0.00112749
200,339.673,0.651,0.43762,0.85543,0.9675,0.9589,0.98602,0.81461,0.6742,0.39212,0.84101,0.00112687,0.00112687,0.00112687
201,341.277,0.668,0.45882,0.87132,0.96407,0.97642,0.98759,0.80436,0.70754,0.39309,0.84139,0.00112625,0.00112625,0.00112625
202,342.895,0.66477,0.4495,0.85739,0.95843,0.97366,0.98811,0.81444,0.69696,0.39405,0.83996,0.00112563,0.00112563,0.00112563
203,344.486,0.69318,0.46899,0.87564,0.95856,0.97255,0.98756,0.80602,0.69384,0.4003,0.84134,0.00112501,0.00112501,0.00112501
204,346.092,0.65303,0.44457,0.86034,0.95969,0.97128,0.98584,0.80061,0.69824,0.39929,0.8407,0.00112439,0.00112439,0.00112439
205,347.696,0.65004,0.44179,0.87229,0.9646,0.97406,0.98903,0.81477,0.68586,0.39106,0.84063,0.00112378,0.00112378,0.00112378
206,349.296,0.65499,0.43135,0.86637,0.96484,0.97092,0.98721,0.80345,0.71017,0.40397,0.84475,0.00112316,0.00112316,0.00112316
207,350.897,0.7083,0.45827,0.86906,0.96766,0.96511,0.98796,0.80521,0.71387,0.39821,0.84334,0.00112254,0.00112254,0.00112254
208,352.498,0.65877,0.44358,0.86883,0.94826,0.97877,0.98907,0.80553,0.69637,0.40544,0.84062,0.00112192,0.00112192,0.00112192
209,354.099,0.66465,0.44756,0.85582,0.95915,0.96495,0.9861,0.81409,0.67795,0.39662,0.83732,0.0011213,0.0011213,0.0011213
210,355.718,0.64912,0.44648,0.86711,0.96059,0.98233,0.98732,0.81331,0.68914,0.39768,0.83059,0.00112068,0.00112068,0.00112068
211,357.318,0.65251,0.44027,0.85816,0.96066,0.97924,0.98727,0.8069,0.71537,0.3934,0.83883,0.00112006,0.00112006,0.00112006
212,358.922,0.65744,0.45533,0.85316,0.96334,0.96091,0.98901,0.80686,0.7222,0.41287,0.84721,0.00111944,0.00111944,0.00111944
213,360.523,0.63041,0.44359,0.85915,0.94718,0.95988,0.98926,0.81279,0.70155,0.39718,0.8451,0.00111882,0.00111882,0.00111882
214,362.132,0.66529,0.44457,0.86431,0.95392,0.95507,0.98779,0.82108,0.69444,0.40359,0.84714,0.00111821,0.00111821,0.00111821
215,363.731,0.62617,0.43653,0.85711,0.95136,0.95249,0.98634,0.80267,0.68644,0.40467,0.84705,0.00111759,0.00111759,0.00111759
216,365.325,0.65803,0.44497,0.85451,0.9733,0.95426,0.98563,0.8009,0.70127,0.4107,0.8461,0.00111697,0.00111697,0.00111697
217,366.933,0.67859,0.4494,0.85807,0.95818,0.95991,0.9837,0.81335,0.67953,0.39578,0.83707,0.00111635,0.00111635,0.00111635
218,368.536,0.65624,0.44127,0.86707,0.96308,0.97369,0.98582,0.81998,0.68062,0.38164,0.83858,0.00111573,0.00111573,0.00111573
219,370.147,0.6488,0.43916,0.86697,0.9553,0.97539,0.98839,0.82346,0.66574,0.38267,0.84386,0.00111511,0.00111511,0.00111511
220,371.755,0.64115,0.43508,0.85682,0.92974,0.96645,0.98104,0.81155,0.6886,0.42334,0.85105,0.00111449,0.00111449,0.00111449
221,373.347,0.65134,0.44963,0.85529,0.93571,0.96555,0.96401,0.78194,0.71375,0.45341,0.8573,0.00111388,0.00111388,0.00111388
222,374.953,0.6603,0.44867,0.87087,0.97649,0.95755,0.98573,0.79808,0.723,0.40126,0.85878,0.00111326,0.00111326,0.00111326
223,376.55,0.66466,0.44904,0.86427,0.96948,0.96934,0.98438,0.79849,0.71385,0.39884,0.8528,0.00111264,0.00111264,0.00111264
224,378.152,0.67915,0.4608,0.87103,0.95683,0.97559,0.98595,0.80867,0.69058,0.40432,0.83979,0.00111202,0.00111202,0.00111202
225,379.749,0.64586,0.42914,0.85656,0.94384,0.97228,0.9841,0.80283,0.71498,0.40478,0.84475,0.0011114,0.0011114,0.0011114
226,381.361,0.64426,0.44476,0.86367,0.9612,0.947,0.98322,0.79041,0.75376,0.42463,0.86211,0.00111078,0.00111078,0.00111078
227,382.973,0.65341,0.43907,0.87106,0.97995,0.95431,0.98393,0.80673,0.69709,0.39215,0.84127,0.00111016,0.00111016,0.00111016
228,384.573,0.62697,0.43564,0.85899,0.98099,0.95533,0.98576,0.81213,0.68834,0.39528,0.83545,0.00110954,0.00110954,0.00110954
229,386.164,0.6555,0.45218,0.8613,0.98157,0.95287,0.98768,0.80516,0.6851,0.4005,0.83369,0.00110892,0.00110892,0.00110892
230,387.769,0.63327,0.42846,0.85329,0.97244,0.97789,0.98779,0.80914,0.67847,0.37944,0.83104,0.00110831,0.00110831,0.00110831
231,389.37,0.64941,0.44323,0.86923,0.95594,0.97945,0.98989,0.80807,0.68527,0.38173,0.83638,0.00110769,0.00110769,0.00110769
232,390.988,0.63074,0.4223,0.8528,0.95588,0.9717,0.98523,0.79454,0.71271,0.39872,0.84206,0.00110707,0.00110707,0.00110707
233,392.583,0.6344,0.44067,0.85883,0.96966,0.97108,0.98648,0.81191,0.6948,0.38906,0.83366,0.00110645,0.00110645,0.00110645
234,394.184,0.63367,0.43131,0.84813,0.96218,0.97285,0.98918,0.80412,0.6971,0.39988,0.83671,0.00110583,0.00110583,0.00110583
235,395.778,0.64759,0.44278,0.87335,0.97533,0.96979,0.98913,0.80821,0.69274,0.38246,0.8353,0.00110521,0.00110521,0.00110521
236,397.379,0.63212,0.4357,0.85764,0.95925,0.973,0.99015,0.82384,0.67333,0.38593,0.83408,0.00110459,0.00110459,0.00110459
237,398.976,0.66073,0.45128,0.86818,0.94591,0.96899,0.99034,0.81788,0.69188,0.39642,0.83848,0.00110397,0.00110397,0.00110397
238,400.585,0.62942,0.42847,0.85558,0.96027,0.96989,0.99091,0.82504,0.67466,0.37462,0.83743,0.00110336,0.00110336,0.00110336
239,402.197,0.6368,0.43457,0.86147,0.96609,0.97104,0.99192,0.83366,0.65873,0.36695,0.8329,0.00110274,0.00110274,0.00110274
240,403.822,0.64111,0.43974,0.85905,0.96398,0.98045,0.99024,0.82672,0.67586,0.37355,0.83402,0.00110212,0.00110212,0.00110212
241,405.428,0.62338,0.42843,0.86067,0.95956,0.97877,0.99034,0.83046,0.67506,0.36598,0.83171,0.0011015,0.0011015,0.0011015
242,407.028,0.63855,0.42389,0.85877,0.96988,0.97642,0.98832,0.83187,0.66492,0.36795,0.83361,0.00110088,0.00110088,0.00110088
243,408.628,0.63055,0.42498,0.85011,0.97259,0.98309,0.98866,0.82099,0.6746,0.36356,0.83597,0.00110026,0.00110026,0.00110026
244,410.232,0.63261,0.41655,0.86227,0.96306,0.97877,0.98924,0.81996,0.65569,0.36269,0.83337,0.00109964,0.00109964,0.00109964
245,411.835,0.62896,0.42233,0.84836,0.95944,0.97406,0.98555,0.82429,0.68079,0.37572,0.83688,0.00109903,0.00109903,0.00109903
246,413.437,0.65008,0.45209,0.85478,0.97139,0.97224,0.98836,0.81835,0.68965,0.40066,0.84022,0.00109841,0.00109841,0.00109841
247,415.034,0.63665,0.44284,0.85972,0.95434,0.96145,0.98808,0.80389,0.70127,0.40978,0.8394,0.00109779,0.00109779,0.00109779
248,416.648,0.60838,0.43169,0.84924,0.9588,0.9754,0.98985,0.82303,0.66745,0.39369,0.83314,0.00109717,0.00109717,0.00109717
249,418.24,0.6531,0.4374,0.86027,0.96588,0.97498,0.98867,0.83015,0.6563,0.39497,0.84,0.00109655,0.00109655,0.00109655
250,419.844,0.62408,0.4338,0.85009,0.95328,0.96698,0.9807,0.80549,0.6781,0.42249,0.84103,0.00109593,0.00109593,0.00109593
251,421.446,0.63607,0.42589,0.86224,0.95303,0.97877,0.97717,0.80513,0.69718,0.42756,0.83948,0.00109531,0.00109531,0.00109531
252,423.051,0.62285,0.41645,0.85503,0.95575,0.97455,0.97783,0.80011,0.69175,0.42211,0.84189,0.00109469,0.00109469,0.00109469
253,424.646,0.66266,0.42621,0.8628,0.96726,0.97621,0.98425,0.81451,0.68176,0.39041,0.83964,0.00109408,0.00109408,0.00109408
254,426.272,0.62425,0.42298,0.8623,0.97323,0.98585,0.98925,0.81967,0.6718,0.37355,0.84446,0.00109346,0.00109346,0.00109346
255,427.871,0.618,0.41441,0.85712,0.97082,0.98585,0.98888,0.8143,0.67039,0.37161,0.84339,0.00109284,0.00109284,0.00109284
256,429.475,0.63572,0.43128,0.85104,0.97521,0.97435,0.98967,0.81614,0.68331,0.37825,0.83701,0.00109222,0.00109222,0.00109222
257,431.077,0.64357,0.41272,0.85802,0.97606,0.96906,0.99025,0.81315,0.68226,0.37603,0.83527,0.0010916,0.0010916,0.0010916
258,432.687,0.61429,0.41918,0.85722,0.95831,0.97166,0.98626,0.81193,0.6612,0.37109,0.82723,0.00109098,0.00109098,0.00109098
259,434.284,0.6436,0.43613,0.86261,0.96659,0.97877,0.98758,0.81454,0.68124,0.38318,0.83572,0.00109036,0.00109036,0.00109036
260,435.908,0.67329,0.44212,0.86838,0.96135,0.97471,0.9878,0.80601,0.70413,0.38554,0.83894,0.00108974,0.00108974,0.00108974
261,437.526,0.65371,0.42806,0.87009,0.95852,0.97687,0.98853,0.81496,0.69777,0.38074,0.83955,0.00108913,0.00108913,0.00108913
262,439.208,0.63178,0.4223,0.8527,0.96523,0.95521,0.98754,0.80869,0.70521,0.37353,0.84337,0.00108851,0.00108851,0.00108851
263,440.998,0.63066,0.41663,0.85186,0.96308,0.97465,0.98845,0.81892,0.70195,0.38035,0.85113,0.00108789,0.00108789,0.00108789
264,444.07,0.63609,0.43145,0.85564,0.96237,0.97153,0.98787,0.81006,0.69725,0.36853,0.84734,0.00108727,0.00108727,0.00108727
265,447.437,0.63832,0.41796,0.86378,0.96808,0.97512,0.98935,0.82492,0.67224,0.36517,0.8394,0.00108665,0.00108665,0.00108665
266,451.153,0.60822,0.41507,0.84895,0.9636,0.97877,0.98681,0.81493,0.6648,0.38526,0.83023,0.00108603,0.00108603,0.00108603
267,455.331,0.60509,0.40124,0.84797,0.96415,0.97877,0.98271,0.81631,0.65144,0.37859,0.82778,0.00108541,0.00108541,0.00108541
268,458.982,0.58291,0.40085,0.84682,0.95656,0.97406,0.98761,0.82436,0.65146,0.37876,0.82384,0.00108479,0.00108479,0.00108479
269,462.018,0.60192,0.39618,0.84054,0.9566,0.97626,0.98658,0.82197,0.65435,0.37312,0.82428,0.00108417,0.00108417,0.00108417
270,465.63,0.65256,0.41205,0.85841,0.96584,0.97648,0.98594,0.81891,0.66755,0.37672,0.8253,0.00108356,0.00108356,0.00108356
271,469.085,0.63163,0.42427,0.85141,0.95768,0.97643,0.987,0.81321,0.6807,0.37391,0.83064,0.00108294,0.00108294,0.00108294
272,473.09,0.62137,0.41943,0.86212,0.97037,0.97642,0.98913,0.8164,0.67445,0.37211,0.83129,0.00108232,0.00108232,0.00108232
273,476.485,0.59264,0.403,0.84086,0.96276,0.97798,0.98722,0.82914,0.65967,0.36508,0.82862,0.0010817,0.0010817,0.0010817
274,480.574,0.62237,0.42723,0.85451,0.95224,0.97743,0.98601,0.82909,0.66503,0.36543,0.82883,0.00108108,0.00108108,0.00108108
275,486.316,0.60506,0.41447,0.85603,0.95439,0.97877,0.98666,0.81726,0.68943,0.3716,0.83498,0.00108046,0.00108046,0.00108046
276,490.336,0.61815,0.42178,0.85848,0.93067,0.97692,0.98576,0.8103,0.69106,0.3825,0.83654,0.00107984,0.00107984,0.00107984
277,494.126,0.62228,0.40623,0.85216,0.93341,0.97406,0.987,0.8176,0.6823,0.38518,0.83349,0.00107923,0.00107923,0.00107923
278,497.956,0.61833,0.42364,0.85406,0.96043,0.96698,0.98409,0.80555,0.69481,0.38716,0.84238,0.00107861,0.00107861,0.00107861
279,502.158,0.62836,0.41414,0.86075,0.96046,0.96424,0.98442,0.80533,0.70443,0.3891,0.85065,0.00107799,0.00107799,0.00107799
280,505.953,0.62375,0.42694,0.84812,0.95104,0.96374,0.98342,0.81049,0.6898,0.38138,0.84571,0.00107737,0.00107737,0.00107737
281,510.555,0.61447,0.42322,0.86671,0.962,0.97671,0.98832,0.81315,0.68071,0.37699,0.8414,0.00107675,0.00107675,0.00107675
282,514.337,0.62558,0.4118,0.85264,0.94762,0.97388,0.98585,0.81732,0.67888,0.38069,0.84752,0.00107613,0.00107613,0.00107613
283,516.003,0.63031,0.42971,0.85099,0.95301,0.96698,0.98903,0.80228,0.68203,0.39335,0.83651,0.00107551,0.00107551,0.00107551
284,517.635,0.60323,0.42433,0.8553,0.95218,0.9527,0.9845,0.81592,0.66647,0.39745,0.83283,0.00107489,0.00107489,0.00107489
285,519.253,0.63583,0.41697,0.86082,0.94231,0.97781,0.98847,0.82622,0.66102,0.37899,0.8314,0.00107427,0.00107427,0.00107427
286,520.873,0.6152,0.41801,0.85905,0.96676,0.98113,0.9893,0.82608,0.66129,0.3727,0.85016,0.00107366,0.00107366,0.00107366
287,522.59,0.63,0.41865,0.84715,0.96622,0.98147,0.99029,0.81178,0.68836,0.3673,0.84994,0.00107304,0.00107304,0.00107304
288,524.219,0.60492,0.41932,0.86208,0.95368,0.97743,0.98968,0.81591,0.6855,0.37457,0.83712,0.00107242,0.00107242,0.00107242
289,525.814,0.63228,0.4236,0.85689,0.94493,0.97977,0.98927,0.81604,0.69132,0.38361,0.83808,0.0010718,0.0010718,0.0010718
