epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,297.65,0.67781,0.44832,0.87019,0.96116,0.97423,0.98701,0.79432,0.72655,0.40106,0.84606,0.00113553,0.00113553,0.00113553
187,299.214,0.65916,0.43884,0.87006,0.96114,0.97449,0.98589,0.80664,0.71862,0.39249,0.84969,0.00113491,0.00113491,0.00113491
188,300.788,0.7015,0.45919,0.87608,0.96065,0.96436,0.98399,0.80485,0.70588,0.39941,0.85207,0.00113429,0.00113429,0.00113429
189,302.375,0.6621,0.44725,0.86521,0.95346,0.97825,0.98628,0.81317,0.71297,0.40074,0.85196,0.00113368,0.00113368,0.00113368
190,304.004,0.68393,0.44922,0.86362,0.96001,0.98189,0.98849,0.80416,0.74339,0.4038,0.85338,0.00113306,0.00113306,0.00113306
191,305.612,0.65732,0.44063,0.86732,0.97516,0.98023,0.987,0.81874,0.72356,0.40938,0.84843,0.00113244,0.00113244,0.00113244
192,307.221,0.68951,0.46679,0.87308,0.97984,0.97423,0.99044,0.81486,0.71338,0.39423,0.84483,0.00113182,0.00113182,0.00113182
193,308.74,0.66698,0.44592,0.85724,0.97494,0.9702,0.98684,0.81421,0.71683,0.39237,0.844,0.0011312,0.0011312,0.0011312
194,310.355,0.67037,0.46369,0.86532,0.96912,0.98711,0.98792,0.81099,0.71834,0.39768,0.83775,0.00113058,0.00113058,0.00113058
195,312.009,0.67808,0.45569,0.86773,0.97315,0.96649,0.98598,0.80679,0.72007,0.39696,0.83608,0.00112996,0.00112996,0.00112996
196,313.605,0.64479,0.44656,0.85851,0.97091,0.9793,0.98688,0.79911,0.73614,0.409,0.8432,0.00112934,0.00112934,0.00112934
197,315.205,0.64652,0.45183,0.85534,0.96019,0.97316,0.98366,0.80789,0.74028,0.40467,0.84786,0.00112873,0.00112873,0.00112873
198,316.837,0.67361,0.45414,0.87695,0.94877,0.98508,0.97741,0.7842,0.74033,0.41394,0.8518,0.00112811,0.00112811,0.00112811
199,318.4,0.62438,0.44062,0.85796,0.95243,0.9824,0.97724,0.78425,0.74408,0.41613,0.85634,0.00112749,0.00112749,0.00112749
200,319.976,0.67879,0.44826,0.86709,0.95074,0.97868,0.97502,0.78872,0.74188,0.43689,0.85661,0.00112687,0.00112687,0.00112687
201,321.554,0.64443,0.43633,0.85547,0.9662,0.97165,0.97586,0.78311,0.75404,0.43487,0.85661,0.00112625,0.00112625,0.00112625
202,323.196,0.64363,0.43602,0.8552,0.97246,0.96134,0.97736,0.78787,0.73782,0.41869,0.84957,0.00112563,0.00112563,0.00112563
203,324.764,0.67024,0.44664,0.86458,0.95955,0.96392,0.97335,0.78875,0.73245,0.42341,0.85045,0.00112501,0.00112501,0.00112501
204,326.357,0.67202,0.43569,0.87052,0.95493,0.9805,0.97951,0.80424,0.7116,0.4091,0.84258,0.00112439,0.00112439,0.00112439
205,327.949,0.63311,0.43392,0.84809,0.95636,0.9807,0.98942,0.81541,0.70042,0.39738,0.84092,0.00112378,0.00112378,0.00112378
206,329.501,0.65326,0.42689,0.85203,0.9635,0.9779,0.98693,0.81326,0.6951,0.39467,0.8405,0.00112316,0.00112316,0.00112316
207,331.066,0.65027,0.42972,0.85938,0.95869,0.97797,0.98721,0.80924,0.70713,0.40223,0.84333,0.00112254,0.00112254,0.00112254
208,332.606,0.64015,0.42969,0.85902,0.96539,0.96847,0.98782,0.80543,0.71061,0.39477,0.84734,0.00112192,0.00112192,0.00112192
209,334.126,0.66223,0.44196,0.87118,0.9617,0.98196,0.98862,0.80076,0.71863,0.38232,0.85201,0.0011213,0.0011213,0.0011213
210,335.785,0.66868,0.43291,0.86934,0.96573,0.96765,0.98545,0.80224,0.69937,0.40265,0.85009,0.00112068,0.00112068,0.00112068
211,337.349,0.66421,0.43649,0.86753,0.94533,0.97897,0.98772,0.80478,0.71334,0.40885,0.85117,0.00112006,0.00112006,0.00112006
212,338.904,0.69082,0.43743,0.84943,0.95499,0.95359,0.9812,0.79702,0.71618,0.40938,0.84964,0.00111944,0.00111944,0.00111944
213,340.473,0.64972,0.43978,0.86431,0.96433,0.95587,0.97991,0.79935,0.71728,0.42418,0.84707,0.00111882,0.00111882,0.00111882
214,342.043,0.66986,0.4402,0.86774,0.94796,0.97435,0.96962,0.79571,0.71304,0.4314,0.84504,0.00111821,0.00111821,0.00111821
215,343.6,0.63377,0.42911,0.8622,0.93515,0.96688,0.98198,0.81186,0.69064,0.38972,0.84131,0.00111759,0.00111759,0.00111759
216,345.189,0.64381,0.42606,0.86275,0.94633,0.9801,0.98738,0.81053,0.70283,0.38781,0.84639,0.00111697,0.00111697,0.00111697
217,346.718,0.64276,0.42673,0.8517,0.95841,0.98238,0.98141,0.79573,0.71589,0.38199,0.84768,0.00111635,0.00111635,0.00111635
218,348.247,0.65407,0.41942,0.8499,0.97329,0.9768,0.98076,0.80294,0.71952,0.37407,0.84807,0.00111573,0.00111573,0.00111573
219,349.822,0.62266,0.42749,0.85527,0.94868,0.98422,0.98297,0.80402,0.70369,0.405,0.84801,0.00111511,0.00111511,0.00111511
220,351.407,0.67866,0.43864,0.87083,0.94249,0.98643,0.96984,0.77726,0.74393,0.43535,0.85618,0.00111449,0.00111449,0.00111449
221,352.978,0.66466,0.4373,0.86692,0.93656,0.98063,0.96304,0.77064,0.74531,0.43569,0.8617,0.00111388,0.00111388,0.00111388
222,354.518,0.65687,0.44694,0.85182,0.94705,0.96305,0.96853,0.78688,0.7185,0.42522,0.84896,0.00111326,0.00111326,0.00111326
223,356.138,0.67169,0.44479,0.86991,0.95867,0.9884,0.99067,0.80807,0.71553,0.40661,0.85264,0.00111264,0.00111264,0.00111264
224,357.674,0.67966,0.42977,0.86386,0.9695,0.98278,0.98723,0.79945,0.73197,0.41515,0.85836,0.00111202,0.00111202,0.00111202
225,359.208,0.66845,0.43429,0.8559,0.96084,0.98571,0.98723,0.79713,0.73519,0.40905,0.85581,0.0011114,0.0011114,0.0011114
226,360.827,0.65266,0.4552,0.8533,0.96231,0.98374,0.98672,0.80115,0.72991,0.41364,0.85309,0.00111078,0.00111078,0.00111078
227,362.422,0.63802,0.42366,0.8534,0.95361,0.98207,0.98787,0.80548,0.72076,0.40406,0.8461,0.00111016,0.00111016,0.00111016
228,364.01,0.64757,0.42974,0.86787,0.95689,0.97938,0.98945,0.81047,0.73641,0.40882,0.84718,0.00110954,0.00110954,0.00110954
229,365.543,0.66017,0.44431,0.86687,0.98726,0.96339,0.9882,0.80248,0.73407,0.4003,0.85134,0.00110892,0.00110892,0.00110892
230,367.164,0.6519,0.43341,0.85405,0.97924,0.97397,0.98759,0.81217,0.72031,0.39339,0.85553,0.00110831,0.00110831,0.00110831
231,368.705,0.66538,0.41824,0.85324,0.98143,0.98395,0.99155,0.80754,0.74509,0.4003,0.8563,0.00110769,0.00110769,0.00110769
232,370.269,0.6277,0.42333,0.85364,0.95726,0.98123,0.98897,0.80806,0.72158,0.39328,0.85692,0.00110707,0.00110707,0.00110707
233,371.874,0.63871,0.42134,0.8578,0.96,0.98196,0.98981,0.8099,0.73354,0.40712,0.85701,0.00110645,0.00110645,0.00110645
234,373.512,0.6321,0.43727,0.85662,0.95445,0.97938,0.9794,0.78965,0.73736,0.40454,0.85878,0.00110583,0.00110583,0.00110583
235,375.082,0.64123,0.44199,0.85798,0.95699,0.98171,0.97655,0.7854,0.73579,0.41603,0.8544,0.00110521,0.00110521,0.00110521
236,376.739,0.60184,0.42119,0.85189,0.94786,0.98562,0.98172,0.79405,0.70704,0.39695,0.83891,0.00110459,0.00110459,0.00110459
237,378.293,0.64153,0.41195,0.85333,0.94782,0.98711,0.98178,0.78879,0.71193,0.39478,0.83924,0.00110397,0.00110397,0.00110397
238,379.861,0.6534,0.43006,0.84403,0.96487,0.98183,0.98825,0.80091,0.72411,0.39595,0.84654,0.00110336,0.00110336,0.00110336
239,381.481,0.61669,0.44238,0.86672,0.95233,0.98385,0.99073,0.81383,0.71832,0.38455,0.84387,0.00110274,0.00110274,0.00110274
240,383.064,0.64927,0.42171,0.85189,0.96986,0.9745,0.98963,0.814,0.73688,0.38458,0.85223,0.00110212,0.00110212,0.00110212
241,384.646,0.63479,0.43572,0.86236,0.97026,0.98196,0.98972,0.81749,0.73356,0.38441,0.86113,0.0011015,0.0011015,0.0011015
242,386.209,0.64477,0.4328,0.8592,0.9681,0.98543,0.98882,0.81095,0.73023,0.38892,0.86145,0.00110088,0.00110088,0.00110088
243,387.807,0.66933,0.43154,0.8647,0.96547,0.9847,0.98909,0.7952,0.74794,0.39691,0.85779,0.00110026,0.00110026,0.00110026
244,389.427,0.67334,0.42648,0.85878,0.95391,0.97068,0.98913,0.79253,0.74719,0.3987,0.8622,0.00109964,0.00109964,0.00109964
245,391.034,0.63778,0.41559,0.85106,0.95594,0.97096,0.98663,0.79963,0.71261,0.39509,0.85639,0.00109903,0.00109903,0.00109903
246,392.666,0.63513,0.43677,0.85403,0.95835,0.98323,0.98461,0.79614,0.72273,0.39798,0.85107,0.00109841,0.00109841,0.00109841
247,394.21,0.61531,0.42039,0.85154,0.94976,0.97938,0.98085,0.79541,0.71717,0.40587,0.84825,0.00109779,0.00109779,0.00109779
248,395.817,0.6337,0.44308,0.85651,0.97174,0.97478,0.98889,0.81392,0.70118,0.38663,0.84246,0.00109717,0.00109717,0.00109717
249,397.379,0.64774,0.43321,0.86145,0.97593,0.9768,0.98832,0.81625,0.69534,0.38378,0.84299,0.00109655,0.00109655,0.00109655
250,399.04,0.63986,0.42626,0.85205,0.96656,0.97754,0.98941,0.81205,0.71441,0.4047,0.85776,0.00109593,0.00109593,0.00109593
251,400.638,0.59846,0.40866,0.84447,0.96927,0.9785,0.99138,0.80743,0.71868,0.38948,0.85122,0.00109531,0.00109531,0.00109531
252,402.251,0.64468,0.42922,0.85965,0.9771,0.98138,0.99116,0.81592,0.7099,0.38242,0.8452,0.00109469,0.00109469,0.00109469
253,403.791,0.63328,0.42582,0.85738,0.97657,0.9762,0.98939,0.80926,0.71916,0.38844,0.84521,0.00109408,0.00109408,0.00109408
254,405.354,0.60705,0.4223,0.85287,0.95568,0.96649,0.9828,0.80033,0.72378,0.3857,0.84774,0.00109346,0.00109346,0.00109346
255,406.985,0.62649,0.43374,0.85828,0.97415,0.971,0.98906,0.79743,0.73028,0.39341,0.85573,0.00109284,0.00109284,0.00109284
256,408.57,0.62579,0.42304,0.85353,0.95711,0.97938,0.99074,0.80898,0.72411,0.39742,0.85526,0.00109222,0.00109222,0.00109222
257,410.093,0.63395,0.42284,0.85109,0.97829,0.95966,0.99114,0.80306,0.74435,0.40108,0.85559,0.0010916,0.0010916,0.0010916
258,411.691,0.63434,0.42739,0.84762,0.95536,0.9804,0.98822,0.80762,0.73912,0.38657,0.85331,0.00109098,0.00109098,0.00109098
259,413.299,0.64179,0.42934,0.85957,0.96407,0.97649,0.99039,0.81032,0.73189,0.39689,0.85409,0.00109036,0.00109036,0.00109036
260,414.903,0.669,0.43391,0.85909,0.94505,0.96657,0.98302,0.78731,0.76008,0.40327,0.86561,0.00108974,0.00108974,0.00108974
261,416.538,0.64627,0.42147,0.85359,0.97282,0.96649,0.98775,0.79602,0.73745,0.39848,0.86156,0.00108913,0.00108913,0.00108913
262,418.156,0.6182,0.42132,0.86103,0.97467,0.98275,0.99095,0.81503,0.70194,0.37719,0.85139,0.00108851,0.00108851,0.00108851
263,419.86,0.62083,0.4219,0.8624,0.9747,0.98092,0.98917,0.80176,0.71841,0.37557,0.85536,0.00108789,0.00108789,0.00108789
264,421.561,0.60221,0.42893,0.85195,0.97158,0.97627,0.99033,0.80992,0.71321,0.37739,0.86075,0.00108727,0.00108727,0.00108727
265,423.191,0.6095,0.41157,0.85881,0.97179,0.97768,0.99245,0.8004,0.73316,0.38137,0.86226,0.00108665,0.00108665,0.00108665
266,424.81,0.61851,0.41309,0.85448,0.98427,0.97706,0.98829,0.80565,0.71633,0.37244,0.85835,0.00108603,0.00108603,0.00108603
267,426.473,0.6297,0.42061,0.85077,0.96385,0.97165,0.98349,0.79729,0.74144,0.38149,0.85661,0.00108541,0.00108541,0.00108541
268,428.136,0.63627,0.4302,0.86147,0.97695,0.98196,0.99184,0.79832,0.7391,0.37796,0.85396,0.00108479,0.00108479,0.00108479
269,429.806,0.6321,0.41903,0.85197,0.97043,0.98204,0.98974,0.80957,0.72656,0.37013,0.84723,0.00108417,0.00108417,0.00108417
270,431.467,0.62217,0.4069,0.83965,0.9676,0.97423,0.98404,0.81426,0.72876,0.3732,0.84564,0.00108356,0.00108356,0.00108356
271,433.164,0.62812,0.41702,0.85096,0.97294,0.97946,0.98644,0.80665,0.71173,0.36646,0.84128,0.00108294,0.00108294,0.00108294
272,434.831,0.64407,0.4162,0.85024,0.9809,0.98257,0.99132,0.81318,0.70341,0.36915,0.84271,0.00108232,0.00108232,0.00108232
273,436.461,0.59347,0.40416,0.84673,0.97251,0.97691,0.98813,0.80836,0.71341,0.36611,0.84461,0.0010817,0.0010817,0.0010817
274,438.12,0.64183,0.41808,0.86151,0.96093,0.96813,0.9891,0.78986,0.74959,0.39133,0.84557,0.00108108,0.00108108,0.00108108
275,439.771,0.59882,0.39576,0.84881,0.96545,0.96907,0.98731,0.79764,0.72983,0.39064,0.84369,0.00108046,0.00108046,0.00108046
276,441.424,0.62581,0.4121,0.85863,0.97137,0.97844,0.98664,0.81481,0.71116,0.38844,0.84292,0.00107984,0.00107984,0.00107984
277,443.025,0.64658,0.41688,0.84877,0.97278,0.98196,0.9849,0.81559,0.7119,0.38878,0.84716,0.00107923,0.00107923,0.00107923
278,444.717,0.63044,0.41919,0.86218,0.96743,0.96649,0.98422,0.80251,0.73632,0.39092,0.85462,0.00107861,0.00107861,0.00107861
279,446.437,0.63448,0.42085,0.85747,0.94668,0.97025,0.9839,0.80559,0.72391,0.3912,0.85366,0.00107799,0.00107799,0.00107799
280,448.123,0.63101,0.40602,0.85189,0.97468,0.96011,0.9871,0.80629,0.72169,0.38483,0.85401,0.00107737,0.00107737,0.00107737
281,449.739,0.6227,0.39916,0.84041,0.97477,0.96031,0.98393,0.80638,0.70866,0.37734,0.84876,0.00107675,0.00107675,0.00107675
282,451.342,0.60938,0.40186,0.85717,0.97797,0.98474,0.98924,0.81992,0.70749,0.37781,0.85011,0.00107613,0.00107613,0.00107613
283,452.913,0.59812,0.40541,0.84441,0.96122,0.98196,0.98685,0.80187,0.73613,0.37778,0.85504,0.00107551,0.00107551,0.00107551
284,454.534,0.62523,0.41248,0.85706,0.96341,0.97575,0.9859,0.80951,0.71617,0.36853,0.85267,0.00107489,0.00107489,0.00107489
285,456.104,0.60924,0.42316,0.8512,0.97136,0.9724,0.98768,0.81925,0.69848,0.37786,0.85432,0.00107427,0.00107427,0.00107427
286,457.693,0.58746,0.40721,0.85484,0.94017,0.97165,0.98123,0.80215,0.71824,0.40794,0.85955,0.00107366,0.00107366,0.00107366
287,459.296,0.60964,0.41633,0.8518,0.94361,0.97423,0.97311,0.78954,0.73841,0.41597,0.85987,0.00107304,0.00107304,0.00107304
288,460.887,0.59738,0.40807,0.84182,0.93176,0.98452,0.98522,0.8034,0.7089,0.39896,0.85324,0.00107242,0.00107242,0.00107242
289,462.463,0.60642,0.42262,0.84982,0.97304,0.9719,0.98957,0.80201,0.72074,0.3885,0.8551,0.0010718,0.0010718,0.0010718
290,464.076,0.62183,0.40853,0.85203,0.95275,0.96944,0.97628,0.78194,0.72022,0.39065,0.86209,0.00107118,0.00107118,0.00107118
291,465.672,0.62528,0.41882,0.83699,0.95386,0.96649,0.97959,0.78301,0.72806,0.39936,0.85839,0.00107056,0.00107056,0.00107056
292,467.371,0.63042,0.41845,0.85625,0.96028,0.97697,0.98732,0.78668,0.75634,0.39386,0.86073,0.00106994,0.00106994,0.00106994
293,468.901,0.59785,0.40862,0.85605,0.97474,0.96503,0.99107,0.78167,0.74899,0.39846,0.85904,0.00106933,0.00106933,0.00106933
294,470.543,0.62233,0.40917,0.84863,0.95877,0.97138,0.99129,0.797,0.7142,0.36958,0.85925,0.00106871,0.00106871,0.00106871
295,472.111,0.58887,0.39062,0.8459,0.97078,0.97213,0.99028,0.80954,0.69997,0.35627,0.85839,0.00106809,0.00106809,0.00106809
296,473.699,0.59698,0.40296,0.84857,0.98258,0.98454,0.99195,0.81926,0.67655,0.35989,0.84762,0.00106747,0.00106747,0.00106747
297,475.263,0.6008,0.41073,0.84798,0.96897,0.97813,0.98846,0.81658,0.70009,0.35782,0.85196,0.00106685,0.00106685,0.00106685
298,476.85,0.59686,0.40442,0.85666,0.97826,0.98156,0.99102,0.81357,0.72034,0.36295,0.84896,0.00106623,0.00106623,0.00106623
299,478.484,0.61315,0.40561,0.85017,0.97384,0.98454,0.99213,0.81498,0.71369,0.37002,0.84979,0.00106561,0.00106561,0.00106561
300,480.103,0.57945,0.39431,0.84308,0.97366,0.98196,0.99044,0.81672,0.71293,0.37915,0.84589,0.00106499,0.00106499,0.00106499
301,481.684,0.605,0.3983,0.85688,0.97658,0.98454,0.99061,0.82051,0.69501,0.36642,0.84053,0.00106437,0.00106437,0.00106437
302,483.319,0.57592,0.39218,0.84239,0.98357,0.98454,0.99098,0.81858,0.68921,0.36396,0.84247,0.00106376,0.00106376,0.00106376
303,484.933,0.60083,0.40837,0.84931,0.9701,0.9768,0.99085,0.80665,0.70563,0.36629,0.84048,0.00106314,0.00106314,0.00106314
304,486.544,0.59247,0.4048,0.84432,0.96743,0.96762,0.99025,0.8201,0.68538,0.36795,0.83623,0.00106252,0.00106252,0.00106252
305,488.148,0.59425,0.40137,0.85758,0.96359,0.98379,0.99059,0.81258,0.68391,0.37761,0.8352,0.0010619,0.0010619,0.0010619
306,489.774,0.61711,0.39848,0.85014,0.94967,0.97274,0.98952,0.81712,0.69645,0.38471,0.83537,0.00106128,0.00106128,0.00106128
307,491.445,0.60576,0.40695,0.85533,0.9632,0.9768,0.99048,0.82768,0.68581,0.36822,0.83645,0.00106066,0.00106066,0.00106066
308,493.172,0.58952,0.39788,0.8499,0.97536,0.98678,0.9923,0.82305,0.69324,0.35843,0.84114,0.00106004,0.00106004,0.00106004
309,494.78,0.59317,0.39783,0.84325,0.97599,0.98299,0.99197,0.82172,0.69868,0.35291,0.8445,0.00105942,0.00105942,0.00105942
310,496.37,0.57443,0.38341,0.84129,0.97353,0.97938,0.98925,0.82055,0.70198,0.35949,0.84888,0.00105881,0.00105881,0.00105881
311,497.971,0.58318,0.4005,0.84655,0.96681,0.9821,0.98717,0.81605,0.72614,0.35748,0.85231,0.00105819,0.00105819,0.00105819
312,499.628,0.61673,0.39335,0.83742,0.97238,0.98141,0.98838,0.8224,0.72314,0.36343,0.85088,0.00105757,0.00105757,0.00105757
313,501.21,0.6141,0.40221,0.84544,0.97229,0.9819,0.98932,0.81982,0.72607,0.36543,0.84456,0.00105695,0.00105695,0.00105695
314,502.824,0.61039,0.40307,0.84892,0.97546,0.98388,0.98998,0.81282,0.70386,0.3603,0.84167,0.00105633,0.00105633,0.00105633
315,504.493,0.59901,0.40463,0.8368,0.97372,0.98196,0.98794,0.81702,0.71697,0.35786,0.84375,0.00105571,0.00105571,0.00105571
316,506.123,0.59328,0.38886,0.85154,0.98065,0.97938,0.98868,0.80771,0.7215,0.3672,0.83677,0.00105509,0.00105509,0.00105509
317,507.751,0.58059,0.38529,0.83977,0.98064,0.98021,0.98916,0.81278,0.70249,0.36463,0.83854,0.00105448,0.00105448,0.00105448
318,509.374,0.61777,0.40154,0.85197,0.96116,0.97344,0.98663,0.82326,0.69486,0.37139,0.83812,0.00105386,0.00105386,0.00105386
319,511.006,0.6294,0.40715,0.85591,0.95112,0.98231,0.98834,0.81204,0.69175,0.38376,0.83795,0.00105324,0.00105324,0.00105324
320,512.631,0.59791,0.40641,0.84105,0.96434,0.9738,0.98668,0.81272,0.70894,0.38446,0.84319,0.00105262,0.00105262,0.00105262
321,514.21,0.59895,0.38608,0.83127,0.96111,0.97938,0.98801,0.80566,0.72487,0.38149,0.84923,0.001052,0.001052,0.001052
322,515.829,0.60928,0.412,0.86023,0.9688,0.97743,0.98612,0.80999,0.71957,0.38178,0.85262,0.00105138,0.00105138,0.00105138
323,517.448,0.57172,0.38204,0.84106,0.97018,0.97415,0.98474,0.81423,0.69787,0.37013,0.84022,0.00105076,0.00105076,0.00105076
324,519.073,0.5716,0.37883,0.84546,0.9599,0.97772,0.98584,0.81655,0.69317,0.36771,0.83719,0.00105014,0.00105014,0.00105014
325,520.678,0.5656,0.38009,0.8348,0.95623,0.98013,0.98715,0.81319,0.69936,0.35851,0.83851,0.00104952,0.00104952,0.00104952
326,522.268,0.58999,0.38743,0.85043,0.97423,0.98241,0.98911,0.80658,0.73759,0.36898,0.8459,0.00104891,0.00104891,0.00104891
327,523.869,0.60643,0.39758,0.8495,0.96741,0.98315,0.99095,0.80982,0.71954,0.37805,0.84431,0.00104829,0.00104829,0.00104829
328,525.454,0.60159,0.39126,0.85412,0.97279,0.98177,0.99145,0.81771,0.70506,0.36996,0.83863,0.00104767,0.00104767,0.00104767
329,527.06,0.54404,0.37235,0.83271,0.97007,0.98235,0.99116,0.82663,0.69803,0.35975,0.83912,0.00104705,0.00104705,0.00104705
330,528.618,0.59797,0.39409,0.86022,0.97122,0.98222,0.99124,0.83203,0.66909,0.34965,0.8331,0.00104643,0.00104643,0.00104643
331,530.27,0.58285,0.38235,0.82838,0.97073,0.98294,0.99071,0.82657,0.68132,0.35196,0.83824,0.00104581,0.00104581,0.00104581
332,531.92,0.59572,0.39058,0.84803,0.97755,0.94807,0.99024,0.80936,0.71511,0.36462,0.84291,0.00104519,0.00104519,0.00104519
333,533.525,0.5879,0.38319,0.8367,0.94348,0.97938,0.99012,0.81041,0.70906,0.36899,0.84249,0.00104458,0.00104458,0.00104458
334,535.138,0.58106,0.38714,0.8431,0.97491,0.96735,0.99202,0.81336,0.70885,0.36313,0.84335,0.00104396,0.00104396,0.00104396
335,536.743,0.57895,0.39375,0.83516,0.97308,0.968,0.99245,0.8161,0.72644,0.35955,0.85063,0.00104334,0.00104334,0.00104334
336,538.409,0.5655,0.38641,0.84773,0.97059,0.98081,0.99089,0.81722,0.71926,0.36758,0.85117,0.00104272,0.00104272,0.00104272
337,540.012,0.57138,0.37879,0.84992,0.9737,0.98454,0.99149,0.81375,0.71663,0.36727,0.85131,0.0010421,0.0010421,0.0010421
338,541.722,0.59421,0.38437,0.84846,0.95418,0.97423,0.98825,0.82299,0.69727,0.36565,0.84616,0.00104148,0.00104148,0.00104148
339,543.295,0.55179,0.38627,0.84708,0.9661,0.97423,0.98826,0.83095,0.6885,0.35901,0.84304,0.00104086,0.00104086,0.00104086
340,544.915,0.57826,0.39022,0.83747,0.96241,0.9768,0.98759,0.82332,0.70901,0.36103,0.84729,0.00104024,0.00104024,0.00104024
341,546.573,0.57763,0.39321,0.84531,0.96751,0.97743,0.98991,0.8215,0.71709,0.36066,0.85354,0.00103962,0.00103962,0.00103962
342,548.161,0.56634,0.36706,0.83931,0.9723,0.96244,0.99083,0.81878,0.719,0.37892,0.85347,0.00103901,0.00103901,0.00103901
343,549.789,0.59439,0.38089,0.84946,0.94857,0.98191,0.98707,0.8278,0.70535,0.38416,0.8542,0.00103839,0.00103839,0.00103839
344,551.389,0.59048,0.39766,0.84999,0.97043,0.98349,0.98962,0.81712,0.71328,0.37675,0.85808,0.00103777,0.00103777,0.00103777
345,553.019,0.59443,0.39212,0.85294,0.96826,0.9784,0.98719,0.81977,0.70826,0.36998,0.85435,0.00103715,0.00103715,0.00103715
346,554.689,0.6007,0.39872,0.84281,0.97595,0.96583,0.98724,0.82113,0.7044,0.36268,0.85232,0.00103653,0.00103653,0.00103653
347,556.289,0.62558,0.40732,0.85337,0.9643,0.97623,0.98805,0.8071,0.72235,0.376,0.85486,0.00103591,0.00103591,0.00103591
348,557.934,0.59944,0.39108,0.84102,0.95514,0.9764,0.98731,0.81494,0.71054,0.37238,0.85004,0.00103529,0.00103529,0.00103529
349,559.482,0.56032,0.3746,0.84692,0.9546,0.9799,0.99161,0.81745,0.70428,0.3711,0.84353,0.00103468,0.00103468,0.00103468
350,561.097,0.57083,0.37999,0.83724,0.97212,0.9766,0.99052,0.81186,0.71003,0.3605,0.84925,0.00103406,0.00103406,0.00103406
351,562.685,0.58468,0.38416,0.85231,0.97627,0.98239,0.99193,0.81772,0.72096,0.365,0.85389,0.00103344,0.00103344,0.00103344
352,564.374,0.60302,0.39727,0.85643,0.96769,0.96843,0.99034,0.82462,0.71371,0.36583,0.85219,0.00103282,0.00103282,0.00103282
353,565.978,0.56628,0.39259,0.84422,0.96479,0.9801,0.98959,0.82104,0.7282,0.36804,0.85562,0.0010322,0.0010322,0.0010322
354,567.608,0.59299,0.39357,0.84621,0.96704,0.97498,0.9886,0.82879,0.70914,0.36732,0.85249,0.00103158,0.00103158,0.00103158
355,569.192,0.58102,0.38467,0.84276,0.96703,0.9793,0.98895,0.83129,0.70929,0.37007,0.85487,0.00103096,0.00103096,0.00103096
356,570.794,0.57186,0.381,0.83707,0.95577,0.97617,0.98653,0.81171,0.73169,0.37351,0.85551,0.00103034,0.00103034,0.00103034
357,572.434,0.58629,0.37439,0.84014,0.95605,0.97438,0.98355,0.80697,0.7288,0.38128,0.85826,0.00102972,0.00102972,0.00102972
358,574.017,0.56447,0.38243,0.84207,0.94558,0.96784,0.97792,0.80482,0.70905,0.41233,0.85965,0.00102911,0.00102911,0.00102911
359,575.636,0.63209,0.39446,0.85454,0.92904,0.96095,0.96598,0.79226,0.73793,0.43167,0.86198,0.00102849,0.00102849,0.00102849
360,577.266,0.56599,0.37859,0.84156,0.94955,0.94056,0.96654,0.79626,0.72666,0.42433,0.85748,0.00102787,0.00102787,0.00102787
361,578.854,0.55613,0.37672,0.84048,0.94579,0.96392,0.97495,0.7991,0.72776,0.40139,0.85667,0.00102725,0.00102725,0.00102725
362,580.459,0.54648,0.37475,0.84588,0.95049,0.9756,0.97418,0.81091,0.71426,0.39642,0.85478,0.00102663,0.00102663,0.00102663
363,582.042,0.59431,0.39047,0.84766,0.95032,0.98139,0.97412,0.80957,0.69193,0.39305,0.8502,0.00102601,0.00102601,0.00102601
364,583.691,0.58518,0.38932,0.83783,0.94886,0.97608,0.96715,0.79074,0.70978,0.43242,0.85368,0.00102539,0.00102539,0.00102539
365,585.274,0.58472,0.39205,0.85582,0.93462,0.95849,0.96254,0.78277,0.70959,0.44182,0.85701,0.00102478,0.00102478,0.00102478
366,586.882,0.62448,0.40715,0.85939,0.96461,0.96923,0.98526,0.81069,0.71011,0.37736,0.86508,0.00102416,0.00102416,0.00102416
367,588.597,0.58557,0.38947,0.8492,0.96454,0.98126,0.98963,0.82353,0.70878,0.35845,0.86624,0.00102354,0.00102354,0.00102354
368,590.177,0.59063,0.38551,0.85054,0.97132,0.98711,0.99017,0.81813,0.72606,0.36774,0.868,0.00102292,0.00102292,0.00102292
369,591.731,0.59143,0.389,0.83677,0.9601,0.98316,0.98949,0.8174,0.73478,0.3712,0.86475,0.0010223,0.0010223,0.0010223
370,593.328,0.58595,0.37884,0.83924,0.9514,0.98512,0.99187,0.82045,0.72508,0.37358,0.85663,0.00102168,0.00102168,0.00102168
371,594.987,0.58343,0.39427,0.84167,0.97085,0.9768,0.99079,0.82245,0.71181,0.35591,0.85007,0.00102106,0.00102106,0.00102106
372,596.642,0.57656,0.3869,0.85064,0.96934,0.98116,0.99066,0.82343,0.71768,0.36556,0.85688,0.00102044,0.00102044,0.00102044
